| end of split   2 / 20 | epoch  13 | time:  3.16s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   3 / 20 | epoch  13 | time:  3.18s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   4 / 20 | epoch  13 | time:  3.11s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   5 / 20 | epoch  13 | time:  3.19s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   6 / 20 | epoch  13 | time:  3.05s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   7 / 20 | epoch  13 | time:  3.09s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   8 / 20 | epoch  13 | time:  3.17s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   9 / 20 | epoch  13 | time:  3.19s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  10 / 20 | epoch  13 | time:  3.15s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  11 / 20 | epoch  13 | time:  3.22s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  12 / 20 | epoch  13 | time:  3.09s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  13 / 20 | epoch  13 | time:  3.17s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  14 / 20 | epoch  13 | time:  3.18s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  15 / 20 | epoch  13 | time:  3.14s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  16 / 20 | epoch  13 | time:  3.20s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  17 / 20 | epoch  13 | time:  3.12s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  18 / 20 | epoch  13 | time:  3.15s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  19 / 20 | epoch  13 | time:  3.10s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  20 / 20 | epoch  13 | time:  3.07s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   1 / 20 | epoch  14 | time:  3.29s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   2 / 20 | epoch  14 | time:  3.06s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   3 / 20 | epoch  14 | time:  3.15s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   4 / 20 | epoch  14 | time:  3.15s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   5 / 20 | epoch  14 | time:  3.15s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   6 / 20 | epoch  14 | time:  3.09s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   7 / 20 | epoch  14 | time:  3.07s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   8 / 20 | epoch  14 | time:  3.10s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   9 / 20 | epoch  14 | time:  3.20s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  10 / 20 | epoch  14 | time:  3.09s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  11 / 20 | epoch  14 | time:  3.17s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  12 / 20 | epoch  14 | time:  3.14s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  13 / 20 | epoch  14 | time:  3.10s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  14 / 20 | epoch  14 | time:  3.09s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  15 / 20 | epoch  14 | time:  3.15s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  16 / 20 | epoch  14 | time:  3.05s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  17 / 20 | epoch  14 | time:  2.93s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  18 / 20 | epoch  14 | time:  2.97s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  19 / 20 | epoch  14 | time:  3.02s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  20 / 20 | epoch  14 | time:  2.99s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   1 / 20 | epoch  15 | time:  3.22s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   2 / 20 | epoch  15 | time:  3.07s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   3 / 20 | epoch  15 | time:  3.05s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   4 / 20 | epoch  15 | time:  3.11s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   5 / 20 | epoch  15 | time:  3.06s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   6 / 20 | epoch  15 | time:  3.11s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   7 / 20 | epoch  15 | time:  3.12s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   8 / 20 | epoch  15 | time:  3.14s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   9 / 20 | epoch  15 | time:  3.10s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  10 / 20 | epoch  15 | time:  3.13s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  11 / 20 | epoch  15 | time:  3.13s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  12 / 20 | epoch  15 | time:  3.18s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  13 / 20 | epoch  15 | time:  3.07s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  14 / 20 | epoch  15 | time:  3.06s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  15 / 20 | epoch  15 | time:  3.12s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  16 / 20 | epoch  15 | time:  3.15s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  17 / 20 | epoch  15 | time:  3.10s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  18 / 20 | epoch  15 | time:  3.03s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  19 / 20 | epoch  15 | time:  2.99s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  20 / 20 | epoch  15 | time:  3.03s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   1 / 20 | epoch  16 | time:  3.40s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   2 / 20 | epoch  16 | time:  3.27s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   3 / 20 | epoch  16 | time:  3.22s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   4 / 20 | epoch  16 | time:  3.16s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   5 / 20 | epoch  16 | time:  3.17s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   6 / 20 | epoch  16 | time:  3.17s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   7 / 20 | epoch  16 | time:  3.05s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   8 / 20 | epoch  16 | time:  3.12s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   9 / 20 | epoch  16 | time:  3.13s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  10 / 20 | epoch  16 | time:  3.16s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  11 / 20 | epoch  16 | time:  3.11s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  12 / 20 | epoch  16 | time:  3.17s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  13 / 20 | epoch  16 | time:  3.18s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  14 / 20 | epoch  16 | time:  3.18s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  15 / 20 | epoch  16 | time:  3.12s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  16 / 20 | epoch  16 | time:  3.16s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  17 / 20 | epoch  16 | time:  3.11s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  18 / 20 | epoch  16 | time:  3.02s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  19 / 20 | epoch  16 | time:  3.03s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  20 / 20 | epoch  16 | time:  3.02s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   1 / 20 | epoch  17 | time:  3.23s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   2 / 20 | epoch  17 | time:  3.15s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   3 / 20 | epoch  17 | time:  3.09s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   4 / 20 | epoch  17 | time:  3.04s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   5 / 20 | epoch  17 | time:  3.11s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   6 / 20 | epoch  17 | time:  3.14s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   7 / 20 | epoch  17 | time:  3.16s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   8 / 20 | epoch  17 | time:  3.07s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   9 / 20 | epoch  17 | time:  3.07s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  10 / 20 | epoch  17 | time:  3.11s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  11 / 20 | epoch  17 | time:  3.06s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  12 / 20 | epoch  17 | time:  3.08s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  13 / 20 | epoch  17 | time:  3.03s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  14 / 20 | epoch  17 | time:  2.98s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  15 / 20 | epoch  17 | time:  3.07s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  16 / 20 | epoch  17 | time:  3.20s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  17 / 20 | epoch  17 | time:  3.08s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  18 / 20 | epoch  17 | time:  3.07s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  19 / 20 | epoch  17 | time:  3.02s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  20 / 20 | epoch  17 | time:  3.05s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   1 / 20 | epoch  18 | time:  3.24s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   2 / 20 | epoch  18 | time:  3.13s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   3 / 20 | epoch  18 | time:  3.05s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   4 / 20 | epoch  18 | time:  3.11s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   5 / 20 | epoch  18 | time:  3.13s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   6 / 20 | epoch  18 | time:  3.20s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   7 / 20 | epoch  18 | time:  3.24s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   8 / 20 | epoch  18 | time:  3.21s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   9 / 20 | epoch  18 | time:  3.24s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  10 / 20 | epoch  18 | time:  3.25s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  11 / 20 | epoch  18 | time:  3.33s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  12 / 20 | epoch  18 | time:  3.12s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  13 / 20 | epoch  18 | time:  3.19s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  14 / 20 | epoch  18 | time:  3.26s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  15 / 20 | epoch  18 | time:  3.23s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  16 / 20 | epoch  18 | time:  3.15s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  17 / 20 | epoch  18 | time:  3.03s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  18 / 20 | epoch  18 | time:  3.01s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  19 / 20 | epoch  18 | time:  3.10s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  20 / 20 | epoch  18 | time:  3.19s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   1 / 20 | epoch  19 | time:  3.37s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   2 / 20 | epoch  19 | time:  3.18s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   3 / 20 | epoch  19 | time:  3.17s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   4 / 20 | epoch  19 | time:  3.16s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   5 / 20 | epoch  19 | time:  3.12s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   6 / 20 | epoch  19 | time:  3.08s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   7 / 20 | epoch  19 | time:  3.17s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   8 / 20 | epoch  19 | time:  3.14s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   9 / 20 | epoch  19 | time:  3.14s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  10 / 20 | epoch  19 | time:  3.11s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  11 / 20 | epoch  19 | time:  3.12s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  12 / 20 | epoch  19 | time:  3.23s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  13 / 20 | epoch  19 | time:  3.12s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  14 / 20 | epoch  19 | time:  3.18s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  15 / 20 | epoch  19 | time:  3.04s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  16 / 20 | epoch  19 | time:  3.06s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  17 / 20 | epoch  19 | time:  3.02s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  18 / 20 | epoch  19 | time:  3.08s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  19 / 20 | epoch  19 | time:  3.02s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  20 / 20 | epoch  19 | time:  3.10s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   1 / 20 | epoch  20 | time:  3.30s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   2 / 20 | epoch  20 | time:  3.07s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   3 / 20 | epoch  20 | time:  3.19s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   4 / 20 | epoch  20 | time:  3.15s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   5 / 20 | epoch  20 | time:  3.06s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   6 / 20 | epoch  20 | time:  3.17s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   7 / 20 | epoch  20 | time:  3.21s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   8 / 20 | epoch  20 | time:  3.15s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split   9 / 20 | epoch  20 | time:  3.14s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  10 / 20 | epoch  20 | time:  3.16s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  11 / 20 | epoch  20 | time:  3.14s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  12 / 20 | epoch  20 | time:  3.13s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  13 / 20 | epoch  20 | time:  3.07s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  14 / 20 | epoch  20 | time:  3.21s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  15 / 20 | epoch  20 | time:  3.07s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  16 / 20 | epoch  20 | time:  3.15s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  17 / 20 | epoch  20 | time:  3.08s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  18 / 20 | epoch  20 | time:  3.14s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  19 / 20 | epoch  20 | time:  3.11s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
| end of split  20 / 20 | epoch  20 | time:  3.19s | valid loss  1.92 | valid ppl     6.80 | learning rate 0.0000
TEST: valid loss  1.89 | valid ppl     6.62
